"Row_ID";"Order_ID";"Ship_Date";"Ship_Mode";"Customer_ID";"Customer_Name";"Segment";"Country";"City";"State";"Postal_Code";"Region";"Product_ID";"Category";"Sub_Category";"Product_Name";"Sales";"Quantity";"Discount";"Profit";"Order_Date"
6079;"CA-2016-151561";"9/7/2016";"Standard Class";"PG-18820";"Patrick Gardner";"Consumer";"United States";"New York City";"New York";10011;"East";"OFF-SU-10001574";"Office Supplies";"Supplies";"Acme Value Line Scissors";10.95;3;0.0;3.285;"2016-09-01"
6081;"CA-2017-154676";"8/8/2017";"First Class";"NZ-18565";"Nick Zandusky";"Home Office";"United States";"Houston";"Texas";77070;"Central";"OFF-ST-10001172";"Office Supplies";"Storage";"Tennsco Lockers, Sand";151.056;9;0.2;7.5528;"2017-08-05"
6082;"US-2014-165589";"2/18/2014";"Same Day";"TB-21595";"Troy Blackwell";"Consumer";"United States";"Lubbock";"Texas";79424;"Central";"FUR-FU-10002396";"Furniture";"Furnishings";"DAX Copper Panel Document Frame, 5 x 7 Size";25.16;5;0.6;-11.322;"2014-02-18"
6083;"US-2016-132577";"11/27/2016";"Standard Class";"JE-15475";"Jeremy Ellison";"Consumer";"United States";"Houston";"Texas";77095;"Central";"OFF-BI-10004040";"Office Supplies";"Binders";"Wilson Jones Impact Binders";6.216;6;0.8;-9.6348;"2016-11-22"
6084;"US-2016-132577";"11/27/2016";"Standard Class";"JE-15475";"Jeremy Ellison";"Consumer";"United States";"Houston";"Texas";77095;"Central";"OFF-AR-10003481";"Office Supplies";"Art";"Newell 348";23.616;9;0.2;2.6568;"2016-11-22"
6085;"US-2016-132577";"11/27/2016";"Standard Class";"JE-15475";"Jeremy Ellison";"Consumer";"United States";"Houston";"Texas";77095;"Central";"TEC-AC-10000387";"Technology";"Accessories";"KeyTronic KT800P2 - Keyboard - Black";24.032;2;0.2;-0.6008;"2016-11-22"
6086;"US-2016-132577";"11/27/2016";"Standard Class";"JE-15475";"Jeremy Ellison";"Consumer";"United States";"Houston";"Texas";77095;"Central";"OFF-LA-10000262";"Office Supplies";"Labels";"Avery 494";2.088;1;0.2;0.6786;"2016-11-22"
6087;"US-2016-132577";"11/27/2016";"Standard Class";"JE-15475";"Jeremy Ellison";"Consumer";"United States";"Houston";"Texas";77095;"Central";"OFF-BI-10003196";"Office Supplies";"Binders";"Accohide Poly Flexible Ring Binders";4.488;6;0.8;-6.732;"2016-11-22"
6088;"CA-2015-114048";"12/18/2015";"Standard Class";"EH-13945";"Eric Hoffmann";"Consumer";"United States";"Costa Mesa";"California";92627;"West";"FUR-FU-10004351";"Furniture";"Furnishings";"Staple-based wall hangings";29.22;3;0.0;12.8568;"2015-12-14"
6089;"CA-2015-137281";"6/17/2015";"Standard Class";"BF-10975";"Barbara Fisher";"Corporate";"United States";"Roswell";"Georgia";30076;"South";"OFF-PA-10001870";"Office Supplies";"Paper";"Xerox 202";6.48;1;0.0;3.1104;"2015-06-13"
6090;"US-2017-162068";"12/31/2017";"Second Class";"PC-18745";"Pamela Coakley";"Corporate";"United States";"Loveland";"Colorado";80538;"West";"OFF-BI-10002813";"Office Supplies";"Binders";"Avery Reinforcements for Hole-Punch Pages";1.188;2;0.7;-0.99;"2017-12-28"
6091;"CA-2017-100111";"9/26/2017";"Standard Class";"SV-20365";"Seth Vernon";"Consumer";"United States";"New York City";"New York";10035;"East";"FUR-CH-10003846";"Furniture";"Chairs";"Hon Valutask Swivel Chairs";272.646;3;0.1;18.1764;"2017-09-20"
6094;"CA-2017-100111";"9/26/2017";"Standard Class";"SV-20365";"Seth Vernon";"Consumer";"United States";"New York City";"New York";10035;"East";"TEC-AC-10001465";"Technology";"Accessories";"SanDisk Cruzer 64 GB USB Flash Drive";72.64;2;0.0;21.792;"2017-09-20"
6097;"CA-2017-100111";"9/26/2017";"Standard Class";"SV-20365";"Seth Vernon";"Consumer";"United States";"New York City";"New York";10035;"East";"FUR-CH-10003061";"Furniture";"Chairs";"Global Leather Task Chair, Black";80.991;1;0.1;8.0991;"2017-09-20"
6099;"CA-2017-100111";"9/26/2017";"Standard Class";"SV-20365";"Seth Vernon";"Consumer";"United States";"New York City";"New York";10035;"East";"OFF-FA-10000304";"Office Supplies";"Fasteners";"Advantus Push Pins";4.36;2;0.0;1.7876;"2017-09-20"
6101;"CA-2017-100111";"9/26/2017";"Standard Class";"SV-20365";"Seth Vernon";"Consumer";"United States";"New York City";"New York";10035;"East";"TEC-PH-10002885";"Technology";"Phones";"Apple iPhone 5";1299.66;2;0.0;350.9082;"2017-09-20"
6102;"CA-2017-100111";"9/26/2017";"Standard Class";"SV-20365";"Seth Vernon";"Consumer";"United States";"New York City";"New York";10035;"East";"FUR-CH-10001215";"Furniture";"Chairs";"Global Troy Executive Leather Low-Back Tilter";2254.41;5;0.1;375.735;"2017-09-20"
6105;"US-2017-132381";"8/24/2017";"First Class";"Dp-13240";"Dean percer";"Home Office";"United States";"Philadelphia";"Pennsylvania";19143;"East";"FUR-TA-10002356";"Furniture";"Tables";"Bevis Boat-Shaped Conference Table";314.532;2;0.4;-83.8752;"2017-08-22"
6108;"CA-2014-120852";"12/25/2014";"Standard Class";"WB-21850";"William Brown";"Consumer";"United States";"Grand Prairie";"Texas";75051;"Central";"TEC-AC-10004510";"Technology";"Accessories";"Logitech Desktop MK120 Mouse and keyboard Combo";65.44;5;0.2;-8.18;"2014-12-20"
6110;"CA-2016-150007";"9/16/2016";"Standard Class";"AS-10090";"Adam Shillingsburg";"Consumer";"United States";"Chicago";"Illinois";60653;"Central";"OFF-BI-10004141";"Office Supplies";"Binders";"Insertable Tab Indexes For Data Binders";1.908;3;0.8;-3.2436;"2016-09-11"
6111;"CA-2016-124590";"11/16/2016";"Standard Class";"SP-20920";"Susan Pistek";"Consumer";"United States";"Parma";"Ohio";44134;"East";"FUR-CH-10004495";"Furniture";"Chairs";"Global Leather and Oak Executive Chair, Black";1474.802;7;0.3;-21.0686;"2016-11-12"
6113;"CA-2016-124590";"11/16/2016";"Standard Class";"SP-20920";"Susan Pistek";"Consumer";"United States";"Parma";"Ohio";44134;"East";"OFF-FA-10000585";"Office Supplies";"Fasteners";"OIC Bulk Pack Metal Binder Clips";16.752;6;0.2;5.4444;"2016-11-12"
6115;"CA-2016-124590";"11/16/2016";"Standard Class";"SP-20920";"Susan Pistek";"Consumer";"United States";"Parma";"Ohio";44134;"East";"FUR-CH-10003746";"Furniture";"Chairs";"Hon 4070 Series Pagoda Round Back Stacking Chairs";449.372;2;0.3;-12.8392;"2016-11-12"
6117;"US-2016-113677";"11/19/2016";"Standard Class";"CM-12655";"Corinna Mitchell";"Home Office";"United States";"New York City";"New York";10011;"East";"TEC-PH-10002114";"Technology";"Phones";"Xiaomi Mi3";2279.96;4;0.0;592.7896;"2016-11-13"
6118;"US-2016-113677";"11/19/2016";"Standard Class";"CM-12655";"Corinna Mitchell";"Home Office";"United States";"New York City";"New York";10011;"East";"OFF-LA-10001569";"Office Supplies";"Labels";"Avery 499";14.94;3;0.0;6.8724;"2016-11-13"
6119;"CA-2017-143378";"9/25/2017";"Standard Class";"JR-16210";"Justin Ritter";"Corporate";"United States";"Springfield";"Oregon";97477;"West";"TEC-PH-10001425";"Technology";"Phones";"Mophie Juice Pack Helium for iPhone";191.976;3;0.2;19.1976;"2017-09-19"
6120;"CA-2017-143378";"9/25/2017";"Standard Class";"JR-16210";"Justin Ritter";"Corporate";"United States";"Springfield";"Oregon";97477;"West";"OFF-AR-10001915";"Office Supplies";"Art";"Peel-Off China Markers";23.832;3;0.2;6.5538;"2017-09-19"
6122;"CA-2017-143378";"9/25/2017";"Standard Class";"JR-16210";"Justin Ritter";"Corporate";"United States";"Springfield";"Oregon";97477;"West";"FUR-BO-10001972";"Furniture";"Bookcases";"O'Sullivan 4-Shelf Bookcase in Odessa Pine";72.588;2;0.7;-128.2388;"2017-09-19"
6123;"CA-2017-152660";"12/9/2017";"Standard Class";"CB-12415";"Christy Brittain";"Consumer";"United States";"Chicago";"Illinois";60610;"Central";"OFF-ST-10000532";"Office Supplies";"Storage";"Advantus Rolling Drawer Organizers";61.568;2;0.2;4.6176;"2017-12-04"
6125;"CA-2017-145772";"6/7/2017";"Standard Class";"SS-20140";"Saphhira Shifley";"Corporate";"United States";"Los Angeles";"California";90036;"West";"TEC-AC-10003038";"Technology";"Accessories";"Kingston Digital DataTraveler 16GB USB 2.0";44.75;5;0.0;8.5025;"2017-06-03"
6126;"CA-2017-145772";"6/7/2017";"Standard Class";"SS-20140";"Saphhira Shifley";"Corporate";"United States";"Los Angeles";"California";90036;"West";"OFF-PA-10001593";"Office Supplies";"Paper";"Xerox 1947";11.96;2;0.0;5.382;"2017-06-03"
6127;"CA-2017-145772";"6/7/2017";"Standard Class";"SS-20140";"Saphhira Shifley";"Corporate";"United States";"Los Angeles";"California";90036;"West";"OFF-BI-10002049";"Office Supplies";"Binders";"UniKeep View Case Binders";3.912;1;0.2;1.2714;"2017-06-03"
6128;"CA-2016-124100";"4/6/2016";"Standard Class";"EH-13990";"Erica Hackney";"Consumer";"United States";"New York City";"New York";10009;"East";"FUR-CH-10003817";"Furniture";"Chairs";"Global Value Steno Chair, Gray";327.996;6;0.1;54.666;"2016-03-31"
6129;"US-2014-158400";"10/28/2014";"First Class";"AH-10030";"Aaron Hawkins";"Corporate";"United States";"San Francisco";"California";94109;"West";"OFF-BI-10002353";"Office Supplies";"Binders";"GBC VeloBind Cover Sets";49.408;4;0.2;18.528;"2014-10-25"
6130;"CA-2017-162033";"4/2/2017";"Standard Class";"EM-14200";"Evan Minnotte";"Home Office";"United States";"Virginia Beach";"Virginia";23464;"South";"TEC-AC-10003116";"Technology";"Accessories";"Memorex Froggy Flash Drive 8 GB";53.25;3;0.0;20.7675;"2017-03-26"
6131;"CA-2017-162033";"4/2/2017";"Standard Class";"EM-14200";"Evan Minnotte";"Home Office";"United States";"Virginia Beach";"Virginia";23464;"South";"OFF-FA-10003021";"Office Supplies";"Fasteners";"Staples";3.76;2;0.0;1.316;"2017-03-26"
6132;"CA-2014-163447";"12/31/2014";"Standard Class";"TB-21190";"Thomas Brumley";"Home Office";"United States";"New York City";"New York";10011;"East";"FUR-CH-10004477";"Furniture";"Chairs";"Global Push Button Manager's Chair, Indigo";767.214;14;0.1;161.9674;"2014-12-27"
6133;"CA-2017-145737";"9/20/2017";"Standard Class";"AB-10165";"Alan Barnes";"Consumer";"United States";"Lebanon";"Tennessee";37087;"South";"OFF-PA-10001033";"Office Supplies";"Paper";"Xerox 1893";163.96;5;0.2;59.4355;"2017-09-15"
6136;"CA-2015-105613";"10/22/2015";"Standard Class";"KN-16705";"Kristina Nunn";"Home Office";"United States";"Mcallen";"Texas";78501;"Central";"TEC-AC-10000521";"Technology";"Accessories";"Verbatim Slim CD and DVD Storage Cases, 50/Pack";27.696;3;0.2;3.462;"2015-10-18"
6138;"US-2016-142251";"11/4/2016";"Second Class";"FO-14305";"Frank Olsen";"Consumer";"United States";"Hollywood";"Florida";33021;"South";"OFF-PA-10002986";"Office Supplies";"Paper";"Xerox 1898";32.064;6;0.2;11.2224;"2016-10-31"
6139;"CA-2014-131247";"4/4/2014";"Standard Class";"GA-14725";"Guy Armstrong";"Consumer";"United States";"San Francisco";"California";94110;"West";"FUR-BO-10001337";"Furniture";"Bookcases";"O'Sullivan Living Dimensions 2-Shelf Bookcases";205.666;2;0.15;-12.098;"2014-03-30"
6140;"US-2015-113593";"4/20/2015";"First Class";"NC-18415";"Nathan Cano";"Consumer";"United States";"Santa Maria";"California";93454;"West";"OFF-ST-10000532";"Office Supplies";"Storage";"Advantus Rolling Drawer Organizers";115.44;3;0.0;30.0144;"2015-04-18"
6141;"CA-2017-121083";"7/15/2017";"Standard Class";"JF-15190";"Jamie Frazer";"Consumer";"United States";"Manchester";"Connecticut";6040;"East";"OFF-PA-10001497";"Office Supplies";"Paper";"Xerox 1914";274.8;5;0.0;134.652;"2017-07-09"
6142;"CA-2017-121083";"7/15/2017";"Standard Class";"JF-15190";"Jamie Frazer";"Consumer";"United States";"Manchester";"Connecticut";6040;"East";"OFF-ST-10002554";"Office Supplies";"Storage";"Tennsco Industrial Shelving";195.64;4;0.0;3.9128;"2017-07-09"
6143;"CA-2017-121083";"7/15/2017";"Standard Class";"JF-15190";"Jamie Frazer";"Consumer";"United States";"Manchester";"Connecticut";6040;"East";"TEC-PH-10001336";"Technology";"Phones";"Digium D40 VoIP phone";257.98;2;0.0;74.8142;"2017-07-09"
6144;"CA-2017-121083";"7/15/2017";"Standard Class";"JF-15190";"Jamie Frazer";"Consumer";"United States";"Manchester";"Connecticut";6040;"East";"OFF-AR-10002987";"Office Supplies";"Art";"Prismacolor Color Pencil Set";119.04;6;0.0;48.8064;"2017-07-09"
6146;"CA-2014-133543";"12/26/2014";"Standard Class";"KM-16660";"Khloe Miller";"Consumer";"United States";"San Jose";"California";95123;"West";"OFF-AR-10003394";"Office Supplies";"Art";"Newell 332";11.76;4;0.0;3.1752;"2014-12-22"
6147;"CA-2017-105130";"11/25/2017";"Standard Class";"PJ-18835";"Patrick Jones";"Corporate";"United States";"San Francisco";"California";94122;"West";"OFF-AR-10003394";"Office Supplies";"Art";"Newell 332";11.76;4;0.0;3.1752;"2017-11-21"
6148;"CA-2017-105130";"11/25/2017";"Standard Class";"PJ-18835";"Patrick Jones";"Corporate";"United States";"San Francisco";"California";94122;"West";"OFF-BI-10001191";"Office Supplies";"Binders";"Canvas Sectional Post Binders";40.736;2;0.2;14.7668;"2017-11-21"
6149;"CA-2016-161928";"6/29/2016";"Second Class";"AC-10660";"Anna Chung";"Consumer";"United States";"San Francisco";"California";94109;"West";"TEC-PH-10003484";"Technology";"Phones";"Ooma Telo VoIP Home Phone System";201.584;2;0.2;12.599;"2016-06-27"
6150;"CA-2017-101322";"12/31/2017";"First Class";"JG-15310";"Jason Gross";"Corporate";"United States";"Long Beach";"California";90805;"West";"FUR-CH-10003968";"Furniture";"Chairs";"Novimex Turbo Task Chair";340.704;6;0.2;-34.0704;"2017-12-28"
6151;"US-2016-106600";"4/11/2016";"First Class";"RM-19375";"Raymond Messe";"Consumer";"United States";"Columbus";"Georgia";31907;"South";"FUR-BO-10001608";"Furniture";"Bookcases";"Hon Metal Bookcases, Black";354.9;5;0.0;88.725;"2016-04-08"
6153;"CA-2017-139437";"7/8/2017";"Standard Class";"RD-19585";"Rob Dowd";"Consumer";"United States";"Los Angeles";"California";90004;"West";"OFF-ST-10002485";"Office Supplies";"Storage";"Rogers Deluxe File Chest";87.92;4;0.0;0.8792;"2017-07-03"
6154;"CA-2017-151484";"4/23/2017";"First Class";"CV-12805";"Cynthia Voltz";"Corporate";"United States";"Philadelphia";"Pennsylvania";19120;"East";"FUR-FU-10001876";"Furniture";"Furnishings";"Computer Room Manger, 14""""";51.968;2;0.2;10.3936;"2017-04-20"
6156;"CA-2017-151484";"4/23/2017";"First Class";"CV-12805";"Cynthia Voltz";"Corporate";"United States";"Philadelphia";"Pennsylvania";19120;"East";"OFF-ST-10000142";"Office Supplies";"Storage";"Deluxe Rollaway Locking File with Drawer";332.704;1;0.2;33.2704;"2017-04-20"
6157;"CA-2017-151484";"4/23/2017";"First Class";"CV-12805";"Cynthia Voltz";"Corporate";"United States";"Philadelphia";"Pennsylvania";19120;"East";"FUR-FU-10004671";"Furniture";"Furnishings";"Executive Impressions 12"" Wall Clock""";42.408;3;0.2;9.5418;"2017-04-20"
6159;"CA-2016-104150";"8/5/2016";"Second Class";"AG-10330";"Alex Grayson";"Consumer";"United States";"Tulsa";"Oklahoma";74133;"Central";"TEC-AC-10004803";"Technology";"Accessories";"Sony Micro Vault Click 4 GB USB 2.0 Flash Drive";167.28;12;0.0;23.4192;"2016-08-03"
6160;"CA-2016-161025";"12/9/2016";"Standard Class";"GM-14440";"Gary McGarr";"Consumer";"United States";"Los Angeles";"California";90049;"West";"OFF-ST-10001932";"Office Supplies";"Storage";"Fellowes Staxonsteel Drawer Files";772.68;4;0.0;108.1752;"2016-12-03"
6161;"CA-2014-103989";"3/21/2014";"First Class";"MC-17605";"Matt Connell";"Corporate";"United States";"Lakeland";"Florida";33801;"South";"TEC-PH-10004667";"Technology";"Phones";"Cisco 8x8 Inc. 6753i IP Business Phone System";323.976;3;0.2;28.3479;"2014-03-19"
6162;"CA-2014-103989";"3/21/2014";"First Class";"MC-17605";"Matt Connell";"Corporate";"United States";"Lakeland";"Florida";33801;"South";"OFF-LA-10000443";"Office Supplies";"Labels";"Avery 501";11.808;4;0.2;3.9852;"2014-03-19"
6163;"CA-2014-103989";"3/21/2014";"First Class";"MC-17605";"Matt Connell";"Corporate";"United States";"Lakeland";"Florida";33801;"South";"OFF-ST-10000918";"Office Supplies";"Storage";"Crate-A-Files";26.16;3;0.2;1.962;"2014-03-19"
6164;"CA-2014-103989";"3/21/2014";"First Class";"MC-17605";"Matt Connell";"Corporate";"United States";"Lakeland";"Florida";33801;"South";"OFF-BI-10001196";"Office Supplies";"Binders";"Avery Flip-Chart Easel Binder, Black";33.57;5;0.7;-25.737;"2014-03-19"
6165;"CA-2014-103989";"3/21/2014";"First Class";"MC-17605";"Matt Connell";"Corporate";"United States";"Lakeland";"Florida";33801;"South";"FUR-FU-10003981";"Furniture";"Furnishings";"Eldon Wave Desk Accessories";4.992;3;0.2;1.3728;"2014-03-19"
6166;"CA-2014-103989";"3/21/2014";"First Class";"MC-17605";"Matt Connell";"Corporate";"United States";"Lakeland";"Florida";33801;"South";"FUR-FU-10002508";"Furniture";"Furnishings";"Document Clip Frames";20.016;3;0.2;5.5044;"2014-03-19"
6168;"CA-2015-142433";"4/25/2015";"Standard Class";"ES-14020";"Erica Smith";"Consumer";"United States";"Houston";"Texas";77036;"Central";"OFF-PA-10002377";"Office Supplies";"Paper";"Xerox 1916";117.456;3;0.2;44.046;"2015-04-20"
6169;"CA-2015-132815";"9/22/2015";"Second Class";"RW-19540";"Rick Wilson";"Corporate";"United States";"Los Angeles";"California";90008;"West";"OFF-PA-10004530";"Office Supplies";"Paper";"Personal Creations Ink Jet Cards and Labels";22.96;2;0.0;11.2504;"2015-09-19"
6170;"CA-2014-101266";"8/30/2014";"Second Class";"MM-17920";"Michael Moore";"Consumer";"United States";"Springfield";"Virginia";22153;"South";"OFF-PA-10002986";"Office Supplies";"Paper";"Xerox 1898";13.36;2;0.0;6.4128;"2014-08-27"
6172;"CA-2016-141523";"12/24/2016";"Second Class";"MH-17440";"Mark Haberlin";"Corporate";"United States";"New York City";"New York";10035;"East";"OFF-AR-10001545";"Office Supplies";"Art";"Newell 326";3.52;2;0.0;1.0208;"2016-12-19"
6174;"US-2014-106299";"8/8/2014";"Standard Class";"NZ-18565";"Nick Zandusky";"Home Office";"United States";"Springfield";"Missouri";65807;"Central";"TEC-AC-10003237";"Technology";"Accessories";"Memorex Micro Travel Drive 4 GB";21.2;2;0.0;9.116;"2014-08-02"
6176;"CA-2015-158421";"9/26/2015";"Standard Class";"GB-14575";"Giulietta Baptist";"Consumer";"United States";"Columbia";"South Carolina";29203;"South";"FUR-CH-10000309";"Furniture";"Chairs";"Global Comet Stacking Arm Chair";1690.04;4;0.0;422.51;"2015-09-21"
6177;"CA-2015-158421";"9/26/2015";"Standard Class";"GB-14575";"Giulietta Baptist";"Consumer";"United States";"Columbia";"South Carolina";29203;"South";"OFF-ST-10002444";"Office Supplies";"Storage";"Recycled Eldon Regeneration Jumbo File";85.96;7;0.0;24.0688;"2015-09-21"
6179;"CA-2015-158421";"9/26/2015";"Standard Class";"GB-14575";"Giulietta Baptist";"Consumer";"United States";"Columbia";"South Carolina";29203;"South";"OFF-PA-10001801";"Office Supplies";"Paper";"Xerox 193";23.92;4;0.0;11.7208;"2015-09-21"
6180;"CA-2015-158421";"9/26/2015";"Standard Class";"GB-14575";"Giulietta Baptist";"Consumer";"United States";"Columbia";"South Carolina";29203;"South";"OFF-ST-10000563";"Office Supplies";"Storage";"Fellowes Bankers Box Stor/Drawer Steel Plus";63.96;2;0.0;6.396;"2015-09-21"
6181;"CA-2015-158421";"9/26/2015";"Standard Class";"GB-14575";"Giulietta Baptist";"Consumer";"United States";"Columbia";"South Carolina";29203;"South";"TEC-PH-10000369";"Technology";"Phones";"HTC One Mini";629.95;5;0.0;176.386;"2015-09-21"
6182;"CA-2015-158421";"9/26/2015";"Standard Class";"GB-14575";"Giulietta Baptist";"Consumer";"United States";"Columbia";"South Carolina";29203;"South";"TEC-PH-10002538";"Technology";"Phones";"Grandstream GXP1160 VoIP phone";113.73;3;0.0;32.9817;"2015-09-21"
6183;"CA-2015-158421";"9/26/2015";"Standard Class";"GB-14575";"Giulietta Baptist";"Consumer";"United States";"Columbia";"South Carolina";29203;"South";"OFF-BI-10000050";"Office Supplies";"Binders";"Angle-D Binders with Locking Rings, Label Holders";14.6;2;0.0;6.862;"2015-09-21"
6185;"CA-2016-143609";"12/13/2016";"First Class";"DB-13270";"Deborah Brumfield";"Home Office";"United States";"Portland";"Oregon";97206;"West";"FUR-CH-10004218";"Furniture";"Chairs";"Global Fabric Manager's Chair, Dark Gray";403.92;5;0.2;25.245;"2016-12-11"
6186;"CA-2015-138331";"8/12/2015";"Standard Class";"JK-15625";"Jim Karlsson";"Consumer";"United States";"Philadelphia";"Pennsylvania";19120;"East";"OFF-AR-10002952";"Office Supplies";"Art";"Stanley Contemporary Battery Pencil Sharpeners";106.8;10;0.2;10.68;"2015-08-07"
6188;"CA-2015-138954";"11/17/2015";"First Class";"MH-17785";"Maya Herman";"Corporate";"United States";"New York City";"New York";10035;"East";"OFF-BI-10003963";"Office Supplies";"Binders";"Cardinal Holdit Data Disk Pockets";34.944;6;0.2;11.7936;"2015-11-15"
6189;"CA-2015-138954";"11/17/2015";"First Class";"MH-17785";"Maya Herman";"Corporate";"United States";"New York City";"New York";10035;"East";"OFF-AR-10001955";"Office Supplies";"Art";"Newell 319";119.04;6;0.0;35.712;"2015-11-15"
6190;"CA-2017-157903";"4/8/2017";"Standard Class";"AM-10705";"Anne McFarland";"Consumer";"United States";"Des Plaines";"Illinois";60016;"Central";"TEC-PH-10004345";"Technology";"Phones";"Cisco SPA 502G IP Phone";383.84;4;0.2;47.98;"2017-04-04"
6191;"CA-2016-157259";"12/28/2016";"Standard Class";"JM-15535";"Jessica Myrick";"Consumer";"United States";"New York City";"New York";10035;"East";"FUR-FU-10003192";"Furniture";"Furnishings";"Luxo Adjustable Task Clamp Lamp";799.56;9;0.0;207.8856;"2016-12-24"
6192;"CA-2017-107986";"12/13/2017";"Same Day";"MW-18220";"Mitch Webber";"Consumer";"United States";"Seattle";"Washington";98103;"West";"OFF-ST-10001325";"Office Supplies";"Storage";"Sterilite Officeware Hinged File Box";31.44;3;0.0;8.4888;"2017-12-13"
6193;"CA-2017-104927";"12/26/2017";"Standard Class";"AG-10330";"Alex Grayson";"Consumer";"United States";"Houston";"Texas";77095;"Central";"OFF-PA-10000019";"Office Supplies";"Paper";"Xerox 1931";25.92;5;0.2;9.072;"2017-12-22"
6194;"CA-2017-104927";"12/26/2017";"Standard Class";"AG-10330";"Alex Grayson";"Consumer";"United States";"Houston";"Texas";77095;"Central";"OFF-BI-10003429";"Office Supplies";"Binders";"Cardinal HOLDit! Binder Insert Strips,Extra Strips";6.33;5;0.8;-9.8115;"2017-12-22"
6195;"CA-2017-104927";"12/26/2017";"Standard Class";"AG-10330";"Alex Grayson";"Consumer";"United States";"Houston";"Texas";77095;"Central";"OFF-PA-10000176";"Office Supplies";"Paper";"Xerox 1887";75.88;5;0.2;26.558;"2017-12-22"
6196;"CA-2017-113453";"10/28/2017";"Standard Class";"CM-12160";"Charles McCrossin";"Consumer";"United States";"Philadelphia";"Pennsylvania";19143;"East";"TEC-PH-10004165";"Technology";"Phones";"Mitel MiVoice 5330e IP Phone";329.988;2;0.4;-76.9972;"2017-10-21"
6197;"CA-2017-113453";"10/28/2017";"Standard Class";"CM-12160";"Charles McCrossin";"Consumer";"United States";"Philadelphia";"Pennsylvania";19143;"East";"OFF-ST-10000352";"Office Supplies";"Storage";"Acco Perma 2700 Stacking Storage Drawers";71.376;3;0.2;-4.461;"2017-10-21"
6199;"CA-2015-149909";"11/17/2015";"Standard Class";"RA-19915";"Russell Applegate";"Consumer";"United States";"Columbus";"Indiana";47201;"Central";"TEC-PH-10001536";"Technology";"Phones";"Spigen Samsung Galaxy S5 Case Wallet";50.97;3;0.0;13.2522;"2015-11-13"
6200;"CA-2015-149909";"11/17/2015";"Standard Class";"RA-19915";"Russell Applegate";"Consumer";"United States";"Columbus";"Indiana";47201;"Central";"OFF-PA-10001790";"Office Supplies";"Paper";"Xerox 1910";96.08;2;0.0;46.1184;"2015-11-13"
6201;"CA-2015-146675";"4/20/2015";"Standard Class";"SB-20185";"Sarah Brown";"Consumer";"United States";"Evanston";"Illinois";60201;"Central";"TEC-CO-10001766";"Technology";"Copiers";"Canon PC940 Copier";1439.968;4;0.2;485.9892;"2015-04-16"
6202;"CA-2015-146675";"4/20/2015";"Standard Class";"SB-20185";"Sarah Brown";"Consumer";"United States";"Evanston";"Illinois";60201;"Central";"TEC-AC-10004396";"Technology";"Accessories";"Logitech Keyboard K120";43.56;3;0.2;-4.9005;"2015-04-16"
6204;"CA-2016-133669";"10/27/2016";"Standard Class";"SV-20935";"Susan Vittorini";"Consumer";"United States";"Columbus";"Ohio";43229;"East";"TEC-PH-10001305";"Technology";"Phones";"Panasonic KX TS208W Corded phone";235.152;8;0.4;-47.0304;"2016-10-21"
6205;"CA-2017-145660";"12/3/2017";"First Class";"MG-17650";"Matthew Grinstein";"Home Office";"United States";"Marion";"Ohio";43302;"East";"FUR-FU-10002885";"Furniture";"Furnishings";"Magna Visual Magnetic Picture Hangers";7.712;2;0.2;1.7352;"2017-12-01"
6207;"CA-2016-133697";"10/24/2016";"Second Class";"CM-12445";"Chuck Magee";"Consumer";"United States";"Houston";"Texas";77095;"Central";"OFF-FA-10003112";"Office Supplies";"Fasteners";"Staples";25.248;4;0.2;7.89;"2016-10-20"
6208;"CA-2016-133697";"10/24/2016";"Second Class";"CM-12445";"Chuck Magee";"Consumer";"United States";"Houston";"Texas";77095;"Central";"FUR-CH-10002372";"Furniture";"Chairs";"Office Star - Ergonomically Designed Knee Chair";56.686;1;0.3;-14.5764;"2016-10-20"
6209;"CA-2017-148138";"10/3/2017";"Standard Class";"ME-18010";"Michelle Ellison";"Corporate";"United States";"Marion";"Ohio";43302;"East";"OFF-ST-10000563";"Office Supplies";"Storage";"Fellowes Bankers Box Stor/Drawer Steel Plus";51.168;2;0.2;-6.396;"2017-09-29"
6210;"CA-2017-119809";"8/25/2017";"Standard Class";"YS-21880";"Yana Sorensen";"Corporate";"United States";"Seattle";"Washington";98103;"West";"OFF-BI-10003925";"Office Supplies";"Binders";"Fellowes PB300 Plastic Comb Binding Machine";2793.528;9;0.2;942.8157;"2017-08-18"
6211;"CA-2017-119809";"8/25/2017";"Standard Class";"YS-21880";"Yana Sorensen";"Corporate";"United States";"Seattle";"Washington";98103;"West";"OFF-ST-10003306";"Office Supplies";"Storage";"Letter Size Cart";1000.02;7;0.0;290.0058;"2017-08-18"
6213;"CA-2017-149944";"11/16/2017";"Second Class";"MB-17305";"Maria Bertelson";"Consumer";"United States";"Longview";"Washington";98632;"West";"OFF-FA-10003495";"Office Supplies";"Fasteners";"Staples";18.24;3;0.0;9.12;"2017-11-12"
6214;"CA-2017-149944";"11/16/2017";"Second Class";"MB-17305";"Maria Bertelson";"Consumer";"United States";"Longview";"Washington";98632;"West";"OFF-AP-10004708";"Office Supplies";"Appliances";"Fellowes Superior 10 Outlet Split Surge Protector";76.12;2;0.0;22.0748;"2017-11-12"
